Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Shon Weissman,il ISR,FW,25,41,38,3244.0,36.0,21.0,3.0,24.0,21.0,0.0,0.0,3.0,1.0,0.58,0.08,0.67,0.58,0.67,Matches,2021-2022,Valladolid
Roque Mesa,es ESP,MF,32,42,39,3098.0,34.4,4.0,8.0,12.0,3.0,1.0,2.0,15.0,0.0,0.12,0.23,0.35,0.09,0.32,Matches,2021-2022,Valladolid
Luis Pérez,es ESP,"DF,MF",26,37,35,3029.0,33.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,2021-2022,Valladolid
Álvaro Aguado,es ESP,MF,25,41,34,2869.0,31.9,4.0,3.0,7.0,4.0,0.0,0.0,7.0,0.0,0.13,0.09,0.22,0.13,0.22,Matches,2021-2022,Valladolid
Nacho,es ESP,DF,32,35,30,2774.0,30.8,2.0,4.0,6.0,1.0,1.0,1.0,6.0,0.0,0.06,0.13,0.19,0.03,0.16,Matches,2021-2022,Valladolid
Toni Villa,es ESP,"MF,FW",26,40,30,2338.0,26.0,5.0,3.0,8.0,5.0,0.0,0.0,5.0,0.0,0.19,0.12,0.31,0.19,0.31,Matches,2021-2022,Valladolid
Óscar Plano,es ESP,"MF,FW",30,35,28,2244.0,24.9,3.0,4.0,7.0,3.0,0.0,0.0,4.0,1.0,0.12,0.16,0.28,0.12,0.28,Matches,2021-2022,Valladolid
Jordi Masip,es ESP,GK,32,24,24,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Valladolid
Joaquín Fernández,es ESP,DF,25,26,24,2090.0,23.2,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,2021-2022,Valladolid
