Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Franck Kessié,ci CIV,MF,21,42,41,3619.0,40.2,7.0,2.0,9.0,4.0,3.0,3.0,9.0,1.0,7.7,5.4,2.4,7.8,78.0,208.0,163.0,0.17,0.05,0.22,0.1,0.15,0.22,0.07,0.28,0.15,0.22,Matches,2018-2019,Milan
Alessio Romagnoli,it ITA,DF,23,41,40,3606.0,40.1,2.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,0.9,0.9,0.2,1.2,11.0,102.0,3.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.03,0.03,0.03,Matches,2018-2019,Milan
Hakan Çalhanoğlu,tr TUR,"MF,FW",24,46,39,3536.0,39.3,4.0,9.0,13.0,4.0,0.0,0.0,6.0,0.0,6.2,6.2,8.1,14.3,139.0,234.0,220.0,0.1,0.23,0.33,0.1,0.33,0.17,0.23,0.4,0.17,0.4,Matches,2018-2019,Milan
Ricardo Rodríguez,ch SUI,DF,25,41,40,3527.0,39.2,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.0,0.6,0.6,1.8,2.4,94.0,191.0,88.0,0.0,0.1,0.1,0.0,0.1,0.02,0.05,0.07,0.02,0.07,Matches,2018-2019,Milan
Suso,es ESP,"FW,MF",24,41,39,3432.0,38.1,8.0,10.0,18.0,8.0,0.0,0.0,9.0,1.0,4.8,4.8,11.0,15.8,152.0,232.0,406.0,0.21,0.26,0.47,0.21,0.47,0.13,0.3,0.43,0.13,0.43,Matches,2018-2019,Milan
Gianluigi Donnarumma,it ITA,GK,19,39,39,3360.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Milan
Tiemoué Bakayoko,fr FRA,MF,23,42,37,3276.0,36.4,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,2.0,2.0,1.7,3.7,63.0,184.0,62.0,0.03,0.03,0.05,0.03,0.05,0.06,0.05,0.12,0.06,0.12,Matches,2018-2019,Milan
Mateo Musacchio,ar ARG,DF,27,33,33,2961.0,32.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.4,2.5,13.0,124.0,4.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,Matches,2018-2019,Milan
Davide Calabria,it ITA,DF,21,33,29,2529.0,28.1,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.4,0.4,2.2,2.6,69.0,151.0,143.0,0.04,0.07,0.11,0.04,0.11,0.02,0.08,0.1,0.02,0.1,Matches,2018-2019,Milan
