Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Salvatore Sirigu,it ITA,GK,32,38,38,3480.0,38.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Torino
Andrea Belotti,it ITA,FW,25,38,36,3248.0,36.1,16.0,3.0,19.0,9.0,7.0,8.0,4.0,0.0,16.7,10.5,4.6,15.1,132.0,67.0,243.0,0.44,0.08,0.53,0.25,0.33,0.5,0.14,0.64,0.31,0.45,Matches,2019-2020,Torino
Tomás Rincón,ve VEN,MF,31,34,32,2857.0,31.7,1.0,3.0,4.0,1.0,0.0,0.0,11.0,0.0,1.0,1.0,1.5,2.5,68.0,148.0,34.0,0.03,0.09,0.13,0.03,0.13,0.03,0.05,0.08,0.03,0.08,Matches,2019-2020,Torino
Nicolas Nkoulou,cm CMR,DF,29,33,31,2831.0,31.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.6,1.6,0.0,1.6,2.0,23.0,0.0,0.03,0.0,0.03,0.03,0.03,0.05,0.0,0.05,0.05,0.05,Matches,2019-2020,Torino
Armando Izzo,it ITA,DF,27,32,31,2806.0,31.2,1.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,1.7,1.7,1.5,3.3,34.0,111.0,28.0,0.03,0.0,0.03,0.03,0.03,0.06,0.05,0.11,0.06,0.11,Matches,2019-2020,Torino
Gleison Bremer,br BRA,DF,22,29,29,2471.0,27.5,5.0,1.0,6.0,5.0,0.0,0.0,6.0,2.0,1.7,1.7,0.4,2.0,16.0,57.0,3.0,0.18,0.04,0.22,0.18,0.22,0.07,0.01,0.08,0.07,0.08,Matches,2019-2020,Torino
Lorenzo De Silvestri,it ITA,DF,31,31,30,2435.0,27.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,2.0,4.3,49.0,82.0,138.0,0.04,0.0,0.04,0.04,0.04,0.09,0.08,0.17,0.09,0.17,Matches,2019-2020,Torino
Soualiho Meïté,fr FRA,MF,25,34,24,2305.0,25.6,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,1.2,1.2,1.7,2.9,59.0,113.0,40.0,0.0,0.08,0.08,0.0,0.08,0.05,0.07,0.12,0.05,0.12,Matches,2019-2020,Torino
Ola Aina,ng NGA,DF,22,34,21,2238.0,24.9,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.4,0.4,2.5,2.9,86.0,80.0,80.0,0.0,0.12,0.12,0.0,0.12,0.02,0.11,0.13,0.02,0.13,Matches,2019-2020,Torino
