Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Patrick Mainka,de GER,DF,25,34,34,3060.0,34.0,5.0,3.0,8.0,5.0,0.0,0.0,5.0,0.0,0.15,0.09,0.24,0.15,0.24,Matches,2020-2021,Heidenheim
Kevin Müller,de GER,GK,29,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Marnon Busch,de GER,"DF,MF",25,31,30,2619.0,29.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,2020-2021,Heidenheim
Christian Kühlwetter,de GER,"FW,MF",24,33,31,2601.0,28.9,13.0,4.0,17.0,12.0,1.0,2.0,5.0,0.0,0.45,0.14,0.59,0.42,0.55,Matches,2020-2021,Heidenheim
Oliver Hüsing,de GER,"DF,MF",27,26,26,2319.0,25.8,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2020-2021,Heidenheim
Denis Thomalla,de GER,"MF,FW",27,31,29,2231.0,24.8,5.0,2.0,7.0,5.0,0.0,1.0,2.0,0.0,0.2,0.08,0.28,0.2,0.28,Matches,2020-2021,Heidenheim
Norman Theuerkauf,de GER,DF,33,25,23,2033.0,22.6,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.04,0.13,0.18,0.04,0.18,Matches,2020-2021,Heidenheim
Jonas Föhrenbach,de GER,DF,24,24,19,1781.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Kevin Sessa,de GER,MF,20,30,21,1719.0,19.1,2.0,6.0,8.0,2.0,0.0,0.0,0.0,1.0,0.1,0.31,0.42,0.1,0.42,Matches,2020-2021,Heidenheim
Robert Leipertz,de GER,"MF,FW",27,24,21,1624.0,18.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2020-2021,Heidenheim
Andreas Geipl,de GER,MF,28,24,17,1534.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Jan Schöppner,de GER,"DF,MF",21,23,16,1445.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Tim Kleindienst,de GER,FW,24,15,15,1274.0,14.2,11.0,0.0,11.0,9.0,2.0,2.0,4.0,0.0,0.78,0.0,0.78,0.64,0.64,Matches,2020-2021,Heidenheim
Florian Pick,de GER,"MF,FW",24,29,9,1196.0,13.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,2020-2021,Heidenheim
Tobias Mohr,de GER,"MF,FW",24,27,11,1108.0,12.3,2.0,4.0,6.0,1.0,1.0,1.0,1.0,0.0,0.16,0.32,0.49,0.08,0.41,Matches,2020-2021,Heidenheim
Konstantin Kerschbaumer,at AUT,"MF,FW",28,19,13,981.0,10.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,2020-2021,Heidenheim
Stefan Schimmer,de GER,FW,26,30,2,825.0,9.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,0.22,0.11,0.33,0.22,0.33,Matches,2020-2021,Heidenheim
Marc Schnatterer,de GER,"MF,FW",34,29,4,667.0,7.4,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.54,0.54,0.0,0.54,Matches,2020-2021,Heidenheim
Dženis Burnić,ba BIH,"MF,FW",22,12,9,649.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2020-2021,Heidenheim
Oliver Steurer,de GER,"DF,MF",25,11,7,559.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Marvin-Lee Rittmüller,de GER,DF,21,12,4,464.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,2020-2021,Heidenheim
Patrick Schmidt,de GER,FW,26,9,6,451.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,Matches,2020-2021,Heidenheim
Vitus Eicher,de GER,GK,29,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Maxi Thiel,de GER,FW,27,5,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
David Otto,de GER,MF,21,5,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Merveille Biankadi,cd COD,MF,25,1,1,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Julian Stark,de GER,MF,19,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Heidenheim
Melvin Ramusović,de GER,MF,19,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Heidenheim
Kevin Ibrahim,de GER,GK,20,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Heidenheim
