Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Romain Philippoteaux,fr FRA,MF,29,40,39,3526.0,39.2,14.0,4.0,18.0,12.0,2.0,2.0,4.0,0.0,0.36,0.1,0.46,0.31,0.41,Matches,2017-2018,Auxerre
Birama Touré,ml MLI,MF,25,41,39,3310.0,36.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.03,0.03,0.0,0.03,Matches,2017-2018,Auxerre
Zacharie Boucher,fr FRA,GK,25,36,36,3270.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Auxerre
Jordan Adéoti,bj BEN,MF,28,38,36,3146.0,35.0,3.0,4.0,7.0,3.0,0.0,0.0,7.0,0.0,0.09,0.11,0.2,0.09,0.2,Matches,2017-2018,Auxerre
Carlens Arcus,ht HAI,DF,21,33,33,2994.0,33.3,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2017-2018,Auxerre
Mickaël Tacalfred,gp GLP,DF,36,36,34,2962.0,32.9,4.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,0.12,0.03,0.15,0.12,0.15,Matches,2017-2018,Auxerre
Hamza Sakhi,fr FRA,MF,21,40,32,2895.0,32.2,5.0,5.0,10.0,5.0,0.0,0.0,3.0,0.0,0.16,0.16,0.31,0.16,0.31,Matches,2017-2018,Auxerre
Pierre-Yves Polomat,fr FRA,DF,23,32,32,2858.0,31.8,2.0,1.0,3.0,2.0,0.0,0.0,6.0,3.0,0.06,0.03,0.09,0.06,0.09,Matches,2017-2018,Auxerre
Abdoul Ba,mr MTN,DF,23,29,28,2588.0,28.8,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,2017-2018,Auxerre
Mohamed Yattara,gn GUI,"FW,MF",24,25,24,1955.0,21.7,10.0,2.0,12.0,9.0,1.0,2.0,4.0,0.0,0.46,0.09,0.55,0.41,0.51,Matches,2017-2018,Auxerre
Ludovic Obraniak,pl POL,MF,32,20,18,1423.0,15.8,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,2017-2018,Auxerre
Florian Ayé,fr FRA,"FW,MF",20,25,15,1415.0,15.7,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,2017-2018,Auxerre
Pape Sané,sn SEN,FW,25,28,12,1333.0,14.8,6.0,3.0,9.0,3.0,3.0,3.0,6.0,0.0,0.41,0.2,0.61,0.2,0.41,Matches,2017-2018,Auxerre
Vieux Sané,sn SEN,DF,27,14,14,1239.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.07,0.0,0.07,0.07,0.07,Matches,2017-2018,Auxerre
Benjaloud Youssouf,km COM,DF,23,19,11,1120.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,2017-2018,Auxerre
Ibrahim Sangaré,ci CIV,"MF,FW",23,27,11,1097.0,12.2,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,0.33,0.16,0.49,0.33,0.49,Matches,2017-2018,Auxerre
Obite N'Dicka,ci CIV,DF,17,14,11,1011.0,11.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2017-2018,Auxerre
Mickaël Barreto,fr FRA,"MF,FW",26,10,10,762.0,8.5,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.35,0.12,0.47,0.35,0.47,Matches,2017-2018,Auxerre
