Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Cristiano Biraghi,it ITA,DF,29,50,44,3816.0,42.4,3.0,11.0,14.0,3.0,0.0,1.0,5.0,0.0,2.1,1.3,10.4,11.7,96.0,228.0,180.0,0.07,0.26,0.33,0.07,0.33,0.05,0.27,0.32,0.03,0.3,Matches,2022-2023,Fiorentina
Pietro Terracciano,it ITA,GK,32,42,42,3810.0,42.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Fiorentina
Dodô,br BRA,DF,23,49,42,3607.0,40.1,1.0,3.0,4.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,3.0,4.0,117.0,200.0,157.0,0.02,0.07,0.1,0.02,0.1,0.03,0.09,0.11,0.03,0.11,Matches,2022-2023,Fiorentina
Sofyan Amrabat,ma MAR,MF,25,47,39,3307.0,36.7,0.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.9,0.9,1.9,2.7,56.0,288.0,28.0,0.0,0.03,0.03,0.0,0.03,0.03,0.06,0.08,0.03,0.08,Matches,2022-2023,Fiorentina
Rolando Mandragora,it ITA,MF,25,48,37,3236.0,36.0,4.0,5.0,9.0,4.0,0.0,0.0,10.0,0.0,3.7,3.7,6.8,10.4,29.0,212.0,104.0,0.11,0.14,0.25,0.11,0.25,0.11,0.21,0.32,0.11,0.32,Matches,2022-2023,Fiorentina
Giacomo Bonaventura,it ITA,MF,32,48,36,3184.0,35.4,7.0,4.0,11.0,7.0,0.0,0.0,5.0,1.0,6.8,6.8,6.7,13.4,89.0,160.0,155.0,0.2,0.11,0.31,0.2,0.31,0.21,0.2,0.41,0.21,0.41,Matches,2022-2023,Fiorentina
Nikola Milenković,rs SRB,DF,24,40,34,3177.0,35.3,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,2.5,2.5,1.2,3.7,14.0,112.0,6.0,0.08,0.03,0.11,0.08,0.11,0.08,0.04,0.12,0.08,0.12,Matches,2022-2023,Fiorentina
Igor,br BRA,DF,24,41,35,3062.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.7,0.7,0.2,1.0,29.0,124.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,2022-2023,Fiorentina
Lucas Martínez Quarta,ar ARG,DF,26,38,35,3050.0,33.9,1.0,2.0,3.0,1.0,0.0,0.0,11.0,0.0,3.1,3.1,1.1,4.2,29.0,184.0,6.0,0.03,0.06,0.09,0.03,0.09,0.1,0.04,0.14,0.1,0.14,Matches,2022-2023,Fiorentina
Jonathan Ikone,fr FRA,FW,24,49,34,2939.0,32.7,6.0,6.0,12.0,6.0,0.0,0.0,8.0,1.0,6.2,6.2,5.2,11.4,114.0,87.0,265.0,0.18,0.18,0.37,0.18,0.37,0.22,0.18,0.4,0.22,0.4,Matches,2022-2023,Fiorentina
Antonín Barák,cz CZE,MF,27,46,30,2604.0,28.9,8.0,1.0,9.0,8.0,0.0,0.0,5.0,0.0,4.8,4.8,2.9,7.7,57.0,124.0,112.0,0.28,0.03,0.31,0.28,0.31,0.19,0.12,0.31,0.19,0.31,Matches,2022-2023,Fiorentina
Nicolás González,ar ARG,"FW,MF",24,40,27,2558.0,28.4,13.0,4.0,17.0,9.0,4.0,4.0,6.0,0.0,10.8,8.7,3.0,11.7,59.0,100.0,190.0,0.46,0.14,0.6,0.32,0.46,0.45,0.12,0.58,0.36,0.49,Matches,2022-2023,Fiorentina
Christian Kouamé,ci CIV,FW,24,42,29,2447.0,27.2,5.0,9.0,14.0,5.0,0.0,0.0,6.0,0.0,6.8,6.8,6.2,13.0,57.0,74.0,266.0,0.18,0.33,0.51,0.18,0.51,0.27,0.24,0.51,0.27,0.51,Matches,2022-2023,Fiorentina
Arthur Cabral,br BRA,FW,24,46,26,2415.0,26.8,16.0,1.0,17.0,14.0,2.0,2.0,5.0,0.0,12.4,10.8,1.8,12.6,15.0,27.0,118.0,0.6,0.04,0.63,0.52,0.56,0.52,0.08,0.6,0.46,0.53,Matches,2022-2023,Fiorentina
Luka Jović,rs SRB,"FW,MF",24,48,25,2356.0,26.2,13.0,3.0,16.0,13.0,0.0,1.0,4.0,0.0,14.8,14.0,1.6,15.7,17.0,40.0,118.0,0.5,0.11,0.61,0.5,0.61,0.62,0.07,0.69,0.59,0.65,Matches,2022-2023,Fiorentina
Riccardo Saponara,it ITA,FW,30,39,20,1778.0,19.8,6.0,4.0,10.0,6.0,0.0,0.0,4.0,0.0,3.6,3.6,4.8,8.4,73.0,86.0,200.0,0.3,0.2,0.51,0.3,0.51,0.18,0.24,0.43,0.18,0.43,Matches,2022-2023,Fiorentina
Aleksa Terzić,rs SRB,DF,22,32,15,1616.0,18.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,2.9,3.4,60.0,59.0,100.0,0.06,0.17,0.22,0.06,0.22,0.03,0.18,0.21,0.03,0.21,Matches,2022-2023,Fiorentina
Lorenzo Venuti,it ITA,DF,27,22,13,1272.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.9,1.4,34.0,65.0,56.0,0.0,0.07,0.07,0.0,0.07,0.04,0.06,0.1,0.04,0.1,Matches,2022-2023,Fiorentina
Alfred Duncan,gh GHA,MF,29,29,14,1256.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.6,1.1,18.0,78.0,32.0,0.07,0.0,0.07,0.07,0.07,0.04,0.05,0.08,0.04,0.08,Matches,2022-2023,Fiorentina
Luca Ranieri,it ITA,DF,23,19,12,1244.0,13.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.3,1.1,11.0,35.0,7.0,0.0,0.07,0.07,0.0,0.07,0.07,0.03,0.09,0.07,0.09,Matches,2022-2023,Fiorentina
Gaetano Castrovilli,it ITA,MF,25,26,11,1139.0,12.7,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,2.2,2.2,1.2,3.4,27.0,31.0,38.0,0.32,0.08,0.4,0.32,0.4,0.2,0.11,0.31,0.2,0.31,Matches,2022-2023,Fiorentina
Riccardo Sottil,it ITA,FW,23,24,10,1059.0,11.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,1.2,2.7,83.0,33.0,157.0,0.08,0.17,0.25,0.08,0.25,0.13,0.11,0.24,0.13,0.24,Matches,2022-2023,Fiorentina
Pierluigi Gollini,it ITA,GK,27,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Fiorentina
